spec,programText,verdict,verdictTest,task,tests
b7832b9e-6fc5-49c1-a6b0-1143806cee62,"n = int(input())\nk = 0\nwhile n != 1:\n    if n % 10 in [1, 3, 7, 9]:\n        n -= 1\n    elif n % 5 == 0:\n        n //= 5\n    elif n % 2 == 0:\n        n //= 2\n    else:\n        n -= 1\n    k += 1\nprint(k)\n",WA,4,6824fb27-2339-421d-85db-60758b59cddc,10
d894304a-b5b5-4c65-93fd-58b3aebdd0c4,"def m(): return map(int, input().split())\ndef spisok ():\n    a = input().split()\n    for i in range (len(a)):\n        a[i] = int(a[i])\n    return a\n\nn, k = m()\na = spisok()\nfor i in range (n - 1, -1, -1):\n    if a[i] == 0:\n        a.pop(i)\nfor i in range (len(a)):\n    if k == 0:\n        break\n    if a[i] < 0:\n        a[i] *= -1\n        k -= 1\n    else:\n        break\nif len(a) == 0:\n    print (0)\nelse:\n\n    b = min(a)\n    print (sum(a) if k % 2 == 0 else sum(a) - b * 2)",WA,3,bb650c26-e5ff-4faf-9447-76e7e6965b4d,11
1e090f00-7300-4a79-9214-ad284d260254,"m, n, a=map(int, input().split())\ne=0\ns=0\nif min(m,  n)%a==0:\n    e=min(m, n)//a\nelse:\n    e=min(m, n)//a+1\nif max(m,  n)%a==0:\n    s=max(m, n)//a\nelse:\n    s=max(m, n)//a+1\nprint(s*e)",OK,9,8381a3f6-aaba-448f-b65f-50117785adf7,10
de5bfcfe-6cee-4695-8098-2f0877b8c291,a = input()\n\nb = a.split(' ')\nx = int(b[0])\ny = int(b[2])\nz = int(b[1])\nn=0\nny=0\nwhile x >= 0:\n    x = x-y\n    n += 1\n\nwhile z >= 0:\n    z = z-y\n    ny += 1\nprint(n*ny),WA,7,8381a3f6-aaba-448f-b65f-50117785adf7,10
a04857a3-e66f-4267-ab28-d0507316920a,n = int(input())\r\nk = int(n**0.5)\r\np = n-k**2\r\ns = 2*k*(k+1)\r\nif p>0:\r\n    if p > k:\r\n        s += 6 + (p-2)*2\r\n    else:\r\n        s += 3 + (p-1)*2\r\n\r\n\r\nprint(s),OK,10,7aef5f21-3d8a-4711-9507-28bcb1b28522,11
b1fc6597-253a-4cff-a2a4-f1ad1e0ca9b9,n = int(input())\na = 1\nq = 0\nb = n\nwhile a != n:\n    if n % 5 == 0:\n        n = n // 5\n        q += 1\n    elif n%2 == 0:\n        n = n//2\n        q+=1\n    else:\n        n = n - 1\n        q += 1\nif (b != 6) and (b != 24):\n    print(q)\nelif b==24:\n    print(7)\nelse:\n    print(q-1),WA,4,6824fb27-2339-421d-85db-60758b59cddc,10
fd525ac1-d605-4ec6-a5fb-34beb09d733b,"n, r = map(int, input().split())\nm = list(map(int, input().split()))\n \ni, j, c1 = 0, 1, 0\n \nwhile j < len(m) and i < len(m) - 1:\n    if m[j] - m[i] <= r:\n        j += 1\n    else:\n        c1 += n - j\n        i += 1\nprint(c1)",OK,10,e16baab9-5d32-479d-877e-04518a247380,11
098c9b29-bf3a-435d-9330-6921aa96d405,def a (N):\n    c = 0\n    while N > 0:\n        if N >= 5:\n            c += N // 5\n            N = N % 5\n        elif N >= 2:\n            c += N // 2\n            N = N % 2\n        else:\n            c += N\n            N = 0\n    return c\nN = int(input())\nprint(a(N))\n,WA,4,6824fb27-2339-421d-85db-60758b59cddc,10
a9e5d5d2-9775-498a-9898-0e53b2026269,n = int(input())\nk = 0\nwhile n != 1:\n    if n % 5 == 0:\n        n //= 5\n    elif n % 2 == 0:\n        n //= 2\n    else:\n        n -= 1\n    k += 1\nprint(k)\n,WA,4,6824fb27-2339-421d-85db-60758b59cddc,10
4eb10053-f582-482d-92f3-0a3d50662c7f,q=int(input())\nq1=q\nw=1\ne=0\nwhile w<0.2*q:\n    q1=q1//5\n    w=w*5\n    e=e+1\n\nwhile w<0.5*q:\n    q1=q1//2\n    w=w*2\n    e = e + 1\n\nwhile w!=q:\n    w=w+1\n    e = e + 1\n\nprint(e),WA,2,6824fb27-2339-421d-85db-60758b59cddc,10
652b60d1-50d3-441b-baf9-c949f503b3ac,"n, k = map(int, input().split())\na = list(map(int, input().split()))\n\nfor i in range(n):\n    if (not k) or (a[i] >= 0):\n        break\n    k -= 1\n    a[i] *= -1\n\nif k % 2:\n    a[i] *= -1\n\ns = sum(a)\n\nprint(s)",WA,3,bb650c26-e5ff-4faf-9447-76e7e6965b4d,11
c6878dad-1ee5-49ca-89df-6f2b17af7b91,"a = list(map(int, input().split("" "")))\nb = a[0]\na.pop(0)\nq=max(a)\nw=min(a)\nfor i in range(len(a)):\n    if a[i]==q:\n        a[i]=w\nprint(*a)",OK,9,5895fc4e-b515-464a-a0e2-697d86bf8783,10
165b3196-ed99-495c-8839-9a5427a9dfd2,n = int(input())\nif 1<=n<=9:\n    print(10+9*n),WA,2,d949e12a-1807-4b82-a4ab-c1a178a79888,10
008b063c-d773-47a1-9ca3-99a058d55ffa,"a=int(input())\nb = bin(a)[2:]\nc=''\nfor i in range(1,6):\n    \n    for j in range(len(b)):\n        if i==1:\n            if b[j]=='0':\n                c+='#### '\n            if b[j]=='1':\n                c+='   # '\n       \n        elif i==2:\n            if b[j]=='0':\n                c+='#  # '\n            if b[j]=='1':\n                c+=' # # '\n        elif i==3:\n            if b[j]=='0':\n                c+='#  # '\n            if b[j]=='1':\n                c+='#  # '\n        elif i==4:\n            if b[j]=='0':\n                c+='#  # '\n            if b[j]=='1':\n                c+='   # '\n        elif i==5:\n            if b[j]=='0':\n                c+='#### '\n            if b[j]=='1':\n                c+='   # '\n    c=c+'\n'\nprint(c)\n",OK,9,39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b,10
41260487-688b-4559-b0b0-9f3644e13891,k=int(input())\ns=10\nfor i in range(k):\n    if s<=99:\n        s+=9\n    if s<=999 and s>100:\n        s+=90\n    if s<=9999 and s>1000:\n        s+=900\n    if s<=99999 and s>10000:\n        s+=9000\nprint(s)\n,WA,2,d949e12a-1807-4b82-a4ab-c1a178a79888,10
f166ab89-3fab-46fd-8872-9c02ae215a58,"x,y,z=map(int,input().split())\r\nprint(x*3+5*y+12*z)\r\n",OK,9,0f42de72-e8d1-4f41-8797-90a6cd184af9,10
645e775a-7b77-49d0-8732-af14c4e1e732,def sss(ch):\n    s=0\n    for i in range(len(str(ch))):\n        s+=int(str(ch)[i])\n    return s\na=int(input())\na1=10\nif a>=6000:\n    a1=2230003\n    a-=6000\nelif a>=8000:\n    a1=9010000\n    a-=2000\nwhile a>0:\n    a1+=9\n    if sss(a1)==10:\n        a-=1\nprint(a1),OK,9,d949e12a-1807-4b82-a4ab-c1a178a79888,10
76dcc2a4-e0a0-4148-bb52-a828da24a97d,k = int(input())\nl = 0\na = 18\nif k>=100:\n    l = 99\n    a = 1422\nwhile l<k:\n    a += 1\n    if a%3==0:\n        a+=1\n    s = 0\n    for i in range(len(str(a))):\n       s += int(str(a)[i])\n       if s>10:\n            break\n    if s==10:\n        l+=1\nprint(a),TL,6,d949e12a-1807-4b82-a4ab-c1a178a79888,10
9bd1e204-70fa-4685-9169-6e7343af6d64,n=int(input())\nd=1\nc=0\nwhile n>d:\n    c+=1\n    d=d*5\nd=d//5\nc=c-1\nif d*2==n:\n    if d**4==n:\n        print(c+2)\n    else:\n        print(c+1)\nelse:\n    if d*2+1==n:\n        print(c+2)\n    elif d*4+1==n:\n        print(c+3)\n    elif d*4+3:\n        print(c+4)\n    else:\n        print(c+n-d),WA,2,6824fb27-2339-421d-85db-60758b59cddc,10
a3761bdb-8172-47ad-8f2d-da8162e759c1,k=int(input())\ns=10\nfor i in range(k):\n    if s<=99:\n        s+=9\n    if s<=999 and s>99:\n        s+=90\n    if s<=9999 and s>999:\n        s+=900\n    if s<=99999 and s>9999:\n        s+=9000\nprint(s)\n,WA,2,d949e12a-1807-4b82-a4ab-c1a178a79888,10
5700e1b9-cab1-441d-b0a1-672aaae25f11,k = int(input())\nl = 0\na = 18\nwhile l<k:\n    a += 1\n    if a%3==0:\n        a+=1\n    s = 0\n    for i in range(len(str(a))):\n       s += int(str(a)[i])\n       if s>10:\n            break\n    if s==10:\n        l+=1\nprint(a),TL,6,d949e12a-1807-4b82-a4ab-c1a178a79888,10
e03edbfb-1608-41b9-ad0f-b1813aa06a82,"n,m,a = map(int,input().split())\nprint(((n//a+1)*(m//a+1)))\n",WA,7,8381a3f6-aaba-448f-b65f-50117785adf7,10
5a06f333-f34c-4159-9dae-dca2c11c31ed,"from itertools import *\nn=int(input())\nkol=0\nfor i in product('0123456789', repeat=n):\n    if ''.join(sorted(i))==''.join(i):\n        kol+=1\nprint(kol)",TL,2,a4accdf7-f726-49d2-b19a-aeb590224402,11
1f837d27-249f-4c5d-9434-86ff8b21b17e,"n, r = map(int, input().split())\nd = list(map(int, input().split()))\nleft, right = 0, 0\nans = 0\nwhile left <= right:\n    if d[right] - d[left] <= r:\n        right += 1\n    else:\n        ans += n - right\n        left += 1\n    if right == n:\n        break\nprint(ans)\n",OK,10,e16baab9-5d32-479d-877e-04518a247380,11
64b4a163-b83b-4379-88cc-469be938b385,"def sum(n):\n    s = 0\n    while n > 0:\n        s += n % 10\n        n //= 10\n    return s\n\nk = int(input())\ncnt = 0\nfor i in range(19, 11*10**6, 9):\n    if sum(i) == 10:\n        cnt += 1\n        if cnt == k:\n            print(i)\n            break",OK,9,d949e12a-1807-4b82-a4ab-c1a178a79888,10
0eaaafb1-4295-4b90-a39a-fc223e738d67,"def sum(n):\n    s = 0\n    while n > 0:\n        s += n % 10\n        n //= 10\n    return s\n\nk = int(input())\ncnt = 0\nfor i in range(19, 11*10**6, 9):\n    if sum(i) == 10:\n        cnt += 1\n        if cnt == k:\n            print(i)\n            break",TL,8,d949e12a-1807-4b82-a4ab-c1a178a79888,10
c0a1f99f-ab06-4a24-9c52-18819f0b62ca,n = int(input())\n\na = [int(s) for s in input().split()]\nb = [int(s) for s in input().split()]\n\ncounter = 0\nsum_a = 0\nsum_b = 0\n\nfor i in range(n):\n    if sum_a == sum_b and a[i] == b[i]:\n        counter += a[i]\n    sum_a += a[i]\n    sum_b += b[i]\n\nprint(counter),OK,10,e02095cd-3f62-4005-a067-a9da53d342bb,11
8b57590f-8623-4c58-a6ac-de92d90aac70,"n,w=map(int,input().split())\na=list(map(int,input().split()))\nh=[]\nfor i in range(1,len(a)):\n    b=a[i]-a[i-1]\n    h.append(b)\nl=0\nd=0\nr=0\ns=0\nk=0\nwhile r<len(h) or s>w:\n    if l==r==len(h):\n        break\n    if s>w:\n        k+=(len(h)-r+1)\n        s-=h[l]\n        l+=1\n    elif s<=w:\n        s+=h[r]\n        r+=1\n    if l==r==len(h):\n        break\nprint(k)",OK,10,e16baab9-5d32-479d-877e-04518a247380,11
e4bfe739-beda-4c64-8aec-0ce4e23839b2,"n,k=map(int,input().split())\nk=240-k\na=0\nt=0\nfor i in range(1,n+1):\n    t=t+5*i\n    if t>=k:\n        break\n    a+=1\nprint(a)",WA,3,aeb122ea-bb7f-44ee-93c8-65ead3d4f5f3,10
6f93e150-0f9a-4f42-a1de-ea023111a295,"n,k=map(int,input().split())\nk=240-k\na=0\nt=0\nfor i in range(1,n+1):\n    t=t+5*i\n    if t>k:\n        break\n    a+=1\nprint(a)",OK,9,aeb122ea-bb7f-44ee-93c8-65ead3d4f5f3,10
27f87e1a-38ba-4cca-b8e9-33ef89a6da1a,"x01=""####""\nx02=""#  #""\nx11=""   #""\nx12="" # #""\nx13=""#  #""\nx14=""   #""\nx15=""   #""\n\nn=int(input())\nn2=list(bin(n)[2:])\n\ns1=""""\nfor i in n2:\n    if i=='1':\n        s1+=x11+' '\n    else:\n        s1+=x01+' '\n\ns2=""""\nfor i in n2:\n    if i=='1':\n        s2+=x12+' '\n    else:\n        s2+=x02+' '\n\ns3=""""\nfor i in n2:\n    if i=='1':\n        s3+=x13+' '\n    else:\n        s3+=x02+' '\n\ns4=""""\nfor i in n2:\n    if i=='1':\n        s4+=x14+' '\n    else:\n        s4+=x02+' '\n\ns5=""""\nfor i in n2:\n    if i=='1':\n        s5+=x15+' '\n    else:\n        s5+=x01+' '        \n\nprint(s1)\nprint(s2)\nprint(s3)\nprint(s4)\nprint(s5.rstrip())",OK,9,39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b,10
b9b0ebb8-08c8-46b2-9920-01f587e36c5b,"x01=""####""\nx02=""#  #""\nx11=""   #""\nx12="" # #""\nx13=""#  #""\nx14=""   #""\nx15=""   #""\n\nn=int(input())\nn2=list(bin(n)[2:])\n\ns1=""""\nfor i in n2:\n    if i=='1':\n        s1+=x11+' '\n    else:\n        s1+=x01+' '\n\ns2=""""\nfor i in n2:\n    if i=='1':\n        s2+=x12+' '\n    else:\n        s2+=x02+' '\n\ns3=""""\nfor i in n2:\n    if i=='1':\n        s3+=x13+' '\n    else:\n        s3+=x02+' '\n\ns4=""""\nfor i in n2:\n    if i=='1':\n        s4+=x14+' '\n    else:\n        s4+=x02+' '\n\ns5=""""\nfor i in n2:\n    if i=='1':\n        s5+=x15+' '\n    else:\n        s5+=x01+' '        \n\nprint(s1)\nprint(s2)\nprint(s3)\nprint(s4)\nprint(s5)",OK,9,39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b,10
f47edaab-48ef-48ed-a210-f62924ebd946,"n, m, a=map(int, input().split())\nfrom math import  *\nprint(ceil(m/a)*ceil(n/a))",OK,9,8381a3f6-aaba-448f-b65f-50117785adf7,10
d38442e9-15f0-41b0-8d60-95bc95abe6fb,"k=int(input())\np=0\nfor i in range(19, 1111111112, 9):\n    if sum( map(int,str(i)))==10:\n        p+=1\n    if p==k:\n        print(i)\n        break\n    ",TL,7,d949e12a-1807-4b82-a4ab-c1a178a79888,10
5f8823f7-7777-4005-9b22-feaa1d10200c,"k=int(input())\np=0\nfor i in range(19, 1111111112, 9):\n    if sum( map(int,str(i)))==10:\n        p+=1\n    if p==k:\n        print(i)\n        break\n    ",OK,9,d949e12a-1807-4b82-a4ab-c1a178a79888,10
94b4fee0-0e1f-4d42-b9d1-c73f4c404388,t=int(input())\r\nfor i in range(t):\r\n    s=input()\r\n    if (s[0]=='p' or s[0]=='P') and (s[1]=='Y' or s[1]=='y') and (s[2]=='T' or s[2]=='t') and (s[3]=='H' or s[3]=='h') and (s[4]=='O' or s[4]=='o') and (s[5]=='N' or s[5]=='n'):\r\n        print('YES')\r\n    else:\r\n        print('NO')\r\n,OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
ac779df1-aaa4-4b37-9cd4-5ab0319041d7,t=int(input())\nfor i in range (t):\n    s=input()\n    if (s[0]=='P' or s[0]=='p') and (s[1]=='Y' or s[1]=='y') and (s[2]=='T' or s[2]=='t') and (s[3]=='H' or s[3]=='h') and (s[4]=='O' or s[4]=='o') and (s[5]=='N' or s[5]=='n'):\n        print('YES')\n    else:\n        print('NO'),OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
e375b76c-e73f-413c-8ddd-69ff6c9106bb,"t=int(input())\nfor i in range(t):\n	s=input()\n	if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and  (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):\n		print('YES')\n	else:\n		print(""NO"")",OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
6add180b-5e29-4b4d-8c5f-c3423bdb953c,t=int(input())\nfor i in range (t):\n    s=input()\n    if (s[0]=='p'or s[0]=='P')and (s[1]=='y' or s[1]=='Y'):\n        (s[2]=='t' or s[2]=='T')and (s[3]=='h' or s[3]=='H')\n        (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N')\n        print('YES')\n    else:\n        print('NO')\n,WA,7,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
5ca39e0f-c7c7-4b8b-8184-ebea18441639,t=int(input())\nfor i in range (t):\n    s=input()\n    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y'):\n        (s[2]=='t' or s[2]=='T')and(s[3]=='h' or s[3]=='H')\n        (s[4]=='o' or s[4]=='O')and(s[5]=='n' or s[5]=='N')\n        print('YES')\n    else:\n        print('NO')\n,WA,7,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
18efae0d-7d81-42bb-acf4-9dff57d8d9c4,t=int(input())\r\nfor i in range(t):\r\n    s=input()\r\n    if (s[0]=='p' or s[0]=='P')and(s[1]=='Y' or s[1]=='y')and(s[2]=='T' or s[2]=='t')and(s[3]=='H' or s[3]=='h') and(s[4]=='O' or s[4]=='o') and(s[5]=='N' or s[5]=='n'):\r\n        print('YES')\r\n    else:\r\n        print('NO')\r\n,OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
d1d18474-8d7b-4a5d-99d7-3c0f61397c60,t=int(input())\nfor i in range (t):\n    s=input()\n    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y'):\n        (s[2]=='t' or s[2]=='T')and(s[3]=='h' or s[3]=='H')\n        (s[4]=='o' or s[4]=='O')and(s[5]=='n' or s[5]=='N')\n        print('YES')\n    else:\n        print('NO')\n,WA,7,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
6932c783-debb-4899-b16b-1abd72d019a1,t=int(input())\nfor i in range (t):\n    s=input()\n    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y'):\n        (s[2]=='t' or s[2]=='T')and(s[3]=='h' or s[3]=='H')\n        (s[4]=='o' or s[4]=='O')and(s[5]=='n' or s[5]=='N')\n        print('YES')\n    else:\n        print('NO')\n,WA,7,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
f08f6c2a-a25b-450f-ad14-c74bbf43bf28,t=int(input())\r\nfor i in range(t):\r\n    s=input()\r\n    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y')and(s[2]=='t'or s[2]=='T')and(s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O')and(s[5]=='n'or s[5]=='N'):\r\n        print('YES')\r\n    else:\r\n        print('NO')\r\n,OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
256a43d0-eed9-4f74-82a5-63e024220489,t=int(input())\r\nfor i in range(t):\r\n    s=input()\r\n    if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):\r\n        print('YES')\r\n    else:\r\n         print('NO')\r\n,OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
8c62d0fb-9082-4886-9685-e67d45cb1e57,k=int(input())\r\nx=19\r\nfor i in range(k-1):\r\n    s=0\r\n    x+=9\r\n    xs=str(x)\r\n    for i in range(len(xs)):\r\n        s+=int(xs[i])\r\n    if s!=10:\r\n        x+=9\r\nprint(x)\r\n,WA,3,d949e12a-1807-4b82-a4ab-c1a178a79888,10
7c8f94d8-8007-4c7d-817e-359b93114486,t=int(input())\r\nfor i in range(t):\r\n    s=input()\r\n    if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):\r\n        print('YES')\r\n    else:\r\n         print('NO')\r\n,OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
229cd2bc-6d4c-4c26-948b-b4e35c5e3a5b,"n,k,t,c,d,p,nl,np=map(int,input().split())\r\ns=k*t\r\nm=c*d\r\nkk=min(s//nl,m,p//np)\r\nif kk%n==0:\r\n    print(kk,n)\r\nelse:\r\n    print(kk,kk%n)\r\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
6ca7befe-751d-4b5f-ab65-5b1e40be42ea,"n,k,t,c,d,p,nl,np=map(int,input().split())\ns=k*t\nm=s*d\nkk=min(s//nl,m,p//np)\nif kk%n==0:\n      print(kk,n)\nelse:\n     print(kk,kk%n)\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
4d96f923-0965-4ccd-88d5-72736251d0cc,"n,k,t,c,d,p,nl,np=map(int,input().split())\r\ns=k*t\r\nm=c*d\r\nkk=min(s//nl,m,p//np)\r\nif kk%n==0:\r\n    print(kk,n)\r\nelse:\r\n    print(kk,kk%n)\r\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
39a7524d-218a-484a-b329-88328c995f77,"n,k,t,c,d,p,nl,np=map(int,input().split())\r\ns=k*t\r\nm=c*d\r\nr=min(s//n,m,p//np)\r\nif r%n==0:\r\n    print(r,n)\r\nelse:\r\n    print(r,r%n)\r\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
0c26ca03-c434-4d31-a4fb-13004eee6357,"n,k,t,c,d,p,nl,np=map(int,input().split())\ns=k*t\nm=c*d\nkk=min(s//nl,m,p//np)\nif kk%n==0:\n    print(kk,n)\nelse:\n    print(kk,kk%n)\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
088680ea-56e7-4709-bbe3-9a904da349c4,"n,k,t,c,d,p,nl,np=map(int,input().split())\ns=k*t\nm=c*d\nkk=min(s//nl,m,p//np)\nif kk%n==0:\n    print(kk,n)\nelse:\n    print(kk,kk%n)",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
9fbed1fb-b7c8-475e-9a15-8610ae074a15,"n,k,t,c,d,p,nl,np=map(int,input().split())\ns=k*t\nm=c*d\nkk=min(s//nl,m,p//np)\nif kk%n==0:\n    print(kk,n)\nelse:\n    print (kk,kk%n)\n         \n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
2665fde0-3266-43ef-bec1-5a249045bdcf,"n,k,t,c,d,p,nl,np=map(int,input().split())\ns=k*t\nm=c*d\nkk=min(s//nl,m,p//np)\nif kk%n==0:\n	print(kk,n)\nelse:\n	print(kk,kk%n)",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
3ef634d3-58c3-4781-a2d0-5c9f375df4af,t=int(input())\r\nfor i in range(t):\r\n    s=input()\r\n    if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):\r\n        print('YES')\r\n    else:\r\n         print('NO')\r\n,OK,9,15f19bc8-7be3-4a44-a7b1-fc7505badaed,10
83c46e2d-7ec6-4c5f-9234-2e1837852ca0,"n,k,t,c,d,p,nl,np=map(int,input().split())\r\ns=k*t\r\nm=c*d\r\nkk=min(s//nl,m,p//np)\r\nif kk%n==0:\r\n    print(kk,n)\r\nelse:\r\n    print(kk,kk%n)\r\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
c33c833c-fa0e-4fe9-a7cb-3f4ffe945028,"n1,p1,m1,t1,s1=map(int,input().split())\r\nn2,p2,m2,t2,s2=map(int,input().split())\r\na1=p1+t1*m1+s1\r\nb1=a1*n1\r\na2=p2+t2*m2+s2\r\nb2=a2*n2    \r\nif b1<b2:\r\n    print(""Python"",b1)\r\nelif b2<b1:\r\n    print(""Pascal"",b2)\r\nelif b1==b2:\r\n    print(""Draw"",b1)\r\n",OK,9,0024e95a-bf71-4dac-a246-626b5821e403,10
8dced025-eb41-4719-93c3-be4e38e843d1,"n,k,t,c,d,p,nl,np=map(int,input().split())\r\ns=k*t\r\nm=c*d\r\nkk=min(s//nl,m,p//np)\r\nif kk%n==0:\r\n    print(kk,n)\r\nelse:\r\n    print(kk,kk%n)\r\n",OK,9,36d58b20-7fe1-452b-ac10-e1ed680aa6b3,10
62f3c22c-988e-4ca7-8759-d6c6f13a9107,"n1,p1,m1,t1,s1=map(int,input().split())\r\nn2,p2,m2,t2,s2=map(int,input().split())\r\na1=p1+t1*m1+s1\r\nb1=a1*n1\r\na2=p2+t2*m2+s2\r\nb2=a2*n2    \r\nif b1<b2:\r\n    print('Python',b1)\r\nelif b2<b1:\r\n    print('Pascal',b2)\r\nelif b1==b2:\r\n    print('Draw',b1)\r\n",OK,9,0024e95a-bf71-4dac-a246-626b5821e403,10
415ef106-f6a1-47ce-9dbc-bd1c4384a633,"n1,p1,m1,t1,s1=map(int,input().split())\nn2,p2,m2,t2,s2=map(int,input().split())\nx1=n1*(p1+s1+m1*t1)\nx2=n2*(p2+s2+m2*t2)\nif x1<x2:\n	print('Python',x1)\nelif x1==x2:\n	print('Draw',x1)\nelse:\n	print('Pascal',x2)",OK,9,0024e95a-bf71-4dac-a246-626b5821e403,10
b5d65736-8ba3-44c1-be6a-2ee14a07f6af,"n1,p1,m1,t1,s1=map(int,input().split())\r\nn2,p2,m2,t2,s2=map(int,input().split())\r\nx1=n1*(p1+s1+m1*t1)\r\nx2=n2*(p2+s2+m2*t2)\r\nif x1<x2:\r\n    print('Python', x1)\r\nelse:\r\n    print('Pascal', x2)\r\n",WA,2,0024e95a-bf71-4dac-a246-626b5821e403,10
733f60bd-2c7d-4bfe-ac84-aa31b0be2aeb,"n1,p1,m1,t1,s1=map(int,input().split())\r\nn2,p2,m2,t2,s2=map(int,input().split())\r\nx1=n1*(p1+s1+m1*t1)\r\nx2=n2*(p2+s2+m2*t2)\r\nif x1<x2:\r\n    print('Python', x1)\r\nelif x1==x2:\r\n    print('Draw',x1)\r\nelse:\r\n    print('Pascal', x2)\r\n",OK,9,0024e95a-bf71-4dac-a246-626b5821e403,10
16054646-94c1-471f-b196-11440bc93450,"n1,p1,m1,t1,s1=map(int,input().split())\r\nn2,p2,m2,t2,s2=map(int,input().split())\r\na1=p1+t1*m1+s1\r\nb1=a1*n1\r\na2=p2+t2*m2+s2\r\nb2=a2*n2    \r\nif b1<b2:\r\n    print(""Python"",b1)\r\nelif b2<b1:\r\n    print(""Pascal"",b2)\r\nelif b1==b2:\r\n    print(""Draw"",b1)\r\n",OK,9,0024e95a-bf71-4dac-a246-626b5821e403,10
cfa899db-79ae-4967-b917-93afe8bb43f8,"n1,p1,m1,t1,s1=map(int,input().split())\nn2,p2,m2,t2,s2=map(int,input().split())\nx1=n1*(p1+s1+m1*t1)\nx2=n2*(p2+s2+m2*t2)\nif x1<x2:\n    print('Python',x1)\nelse:\n    print('Pascal',x2)\nif x1==x2:\n    print('Draw',x1)",WA,2,0024e95a-bf71-4dac-a246-626b5821e403,10
c9e17e15-2c9c-4209-8836-13effba7a0c2,"n1,p1,m1,t1,s1=map(int,input().split())\r\nn2,p2,m2,t2,s2=map(int,input().split())\r\nx1=n1*(p1+s1+m1*t1)\r\nx2=n2*(p2+s2+m2*t2)\r\nif x1<x2:\r\n     print('Python',x1)\r\nelif x1==x2:\r\n          print('Draw',x1)\r\nelse:\r\n                    print('Pascal',x2)\r\n",OK,9,0024e95a-bf71-4dac-a246-626b5821e403,10
30165769-cc25-4596-acd8-4521561ed569,"x,y,z=map(int,input().split())\nprint(x*3+y*5+z*12)",OK,9,0f42de72-e8d1-4f41-8797-90a6cd184af9,10
02fa6183-9975-484d-9725-1600d9160936,"n=int(input())\na=list(map(int,input().split()))\ns=sum(a)\nif s%2==0:\n	print(s)\nelse:\n	m=10000000000\n	for i in range(n):\n		if a[i]%2!=0:\n			m=min(m,a[i])\n	print(s-m)",OK,9,11d7d14b-eb4a-4dd7-94c1-67a03264c424,10
