"task","code","generated"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","a = input()
if a == 'q':
    print('w')
if a == 'w':
    print('e')
if a == 'e':
    print('r')
if a == 'r':
    print('t')
if a == 't':
    print('y')
if a == 'y':
    print('u')
if a == 'u':
    print('i')
if a == 'i':
    print('o')
if a == 'o':
    print('p')
if a == 'p':
    print('a')
if a == 'a':
    print('s')
if a == 's':
    print('d')
if a == 'd':
    print('f')
if a == 'f':
    print('g')
if a == 'g':
    print('h')
if a == 'h':
    print('j')
if a == 'j':
    print('k')
if a == 'k':
    print('l')
if a == 'l':
    print('z')
if a == 'z':
    print('x')
if a == 'x':
    print('c')
if a == 'c':
    print('v')
if a == 'v':
    print('b')
if a == 'b':
    print('n')
if a == 'n':
    print('m')
if a == 'm':
    print('q')
    ","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","a= int(input())
k=0
while a !=1 :
    if a % 5 ==0:
        a=a//5
        k+=1
    if a%2==0:
        a=a//2
        k+1
    if a !=1:
        a=a-1
        k+=1
print(k+1)
","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","n = int(input())
data0 = [1] * 10
for i in range(n-1):
    datan = [0] * 10
    for q in range(10):
        s = 0
        for i in range(q+1):
            s += data0[i]
        datan[q] = s
    
    data0 = datan
    
print(sum(data0))","0.0"
"17c6577a-b831-485d-ba22-fb47923019b4","n=int(input())+1
m=['0']*(n+1)
for i in range(1,n+1):
    m[i]=m[i-1]+' '+str(i)
m1=[]
for i in range(n):
    s=' '*(n-i-1)+' '+m[i]+m[i][-2::-1]+' '+' '*(n-i-1)
    if i!=n-1:
        m1.append(s[:-1])
    print(s[:-1])
for i in range(-1,-len(m1)-1,-1):
    print(m1[i])
","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k=map(int, input().split())
a=list(map(int, input().split()))
for i in range(n):
    if not k or a[i]>=0:
        break
    k-=1
    a[i]*=-1
if k%2:
    a[i]*=-1
s=sum(a)
print(s)","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","a=['q','w','e','r','t','y','u','i','o','p','a','s','d','f','g','h','j','k','l','z','x','c','v','b','n','m']
b=input()
c=a.index(b)
print(a[c+1])
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = int(input())
c = k // 10000 + k // 1000 % 10 + k // 100 % 10 + k // 10 % 10 + k % 10
print(10 * k + (10 - c))","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n=int(input())
d=1
c=0
while n>d:
    c+=1
    d=d*5
d=d//5
c=c-1
print(c+n-d)","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","import math
n, m, a = input().split()
n = int(n)
m = int(m)
a = int(a)
print(math.ceil(n/a)*math.ceil(m/a))","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","a=['q','w','e','r','t','y','u','i','o','p','a','s','d','f','g','h','j','k','l','z','x','c','v','b','n','m']
b=input()
c=a.index(b)
if b != 'm':
    print(a[c+1])
else:
    print('q')","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","def a (N):
    count = 0
    while N > 0:
        if N >= 5:
            count += N // 5
            N = N % 5
        elif N >= 2:
            count += N // 2
            N = N % 2
        else:
            count += N
            N = 0
    return count
N = int(input())
print(a(N))","0.0"
"42d47feb-cba9-4d18-8ccc-2c20605db82d","a = [int(i) for i in input().split()]
print(a[0] * (a[1] // 2))","0.0"
"e16baab9-5d32-479d-877e-04518a247380","n, r = map(int, input().split())
m = list(map(int, input().split()))
 
i, j, c1 = 0, 1, 0
 
while j < len(m) and i < len(m) - 1:
    if m[j] - m[i] <= r:
        j += 1
    else:
        c1 += n - j
        i += 1
print(c1)
","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n = int(input())
a = 1
q = 0
b = n
while a != n:
    if n % 5 == 0:
        n = n // 5
        q += 1
    elif n%2 == 0:
        n = n//2
        q+=1
    else:
        n = n - 1
        q += 1
if b != 6:
    print(q)
else:
    print(2)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
s=10
for i in range(k):
    s+=9
    if s%10==0:
        s+=9
print(s)
","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n=int(input())
d=1
c=0
while n>d:
    c+=1
    d=d*5
d=d//5
c=c-1
if d*2==n:
    if d**4==n:
        print(c+2)
    else:
        print(c+1)
else:
    print(c+n-d)","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n = int(input())
k = 0
while n != 1:
    if n % 10 in [1, 3, 7, 9]:
        n -= 1
    elif n % 5 == 0:
        n //= 5
    elif n % 2 == 0:
        n //= 2
    else:
        n -= 1
    k += 1
print(k)
","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","def m(): return map(int, input().split())
def spisok ():
    a = input().split()
    for i in range (len(a)):
        a[i] = int(a[i])
    return a

n, k = m()
a = spisok()
for i in range (n - 1, -1, -1):
    if a[i] == 0:
        a.pop(i)
for i in range (len(a)):
    if k == 0:
        break
    if a[i] < 0:
        a[i] *= -1
        k -= 1
    else:
        break
if len(a) == 0:
    print (0)
else:

    b = min(a)
    print (sum(a) if k % 2 == 0 else sum(a) - b * 2)","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","m, n, a=map(int, input().split())
e=0
s=0
if min(m,  n)%a==0:
    e=min(m, n)//a
else:
    e=min(m, n)//a+1
if max(m,  n)%a==0:
    s=max(m, n)//a
else:
    s=max(m, n)//a+1
print(s*e)","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","a = input()

b = a.split(' ')
x = int(b[0])
y = int(b[2])
z = int(b[1])
n=0
ny=0
while x >= 0:
    x = x-y
    n += 1

while z >= 0:
    z = z-y
    ny += 1
print(n*ny)","0.0"
"7aef5f21-3d8a-4711-9507-28bcb1b28522","n = int(input())
k = int(n**0.5)
p = n-k**2
s = 2*k*(k+1)
if p>0:
    if p > k:
        s += 6 + (p-2)*2
    else:
        s += 3 + (p-1)*2


print(s)","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n = int(input())
a = 1
q = 0
b = n
while a != n:
    if n % 5 == 0:
        n = n // 5
        q += 1
    elif n%2 == 0:
        n = n//2
        q+=1
    else:
        n = n - 1
        q += 1
if (b != 6) and (b != 24):
    print(q)
elif b==24:
    print(7)
else:
    print(q-1)","0.0"
"e16baab9-5d32-479d-877e-04518a247380","n, r = map(int, input().split())
m = list(map(int, input().split()))
 
i, j, c1 = 0, 1, 0
 
while j < len(m) and i < len(m) - 1:
    if m[j] - m[i] <= r:
        j += 1
    else:
        c1 += n - j
        i += 1
print(c1)","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","def a (N):
    c = 0
    while N > 0:
        if N >= 5:
            c += N // 5
            N = N % 5
        elif N >= 2:
            c += N // 2
            N = N % 2
        else:
            c += N
            N = 0
    return c
N = int(input())
print(a(N))
","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n = int(input())
k = 0
while n != 1:
    if n % 5 == 0:
        n //= 5
    elif n % 2 == 0:
        n //= 2
    else:
        n -= 1
    k += 1
print(k)
","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","q=int(input())
q1=q
w=1
e=0
while w<0.2*q:
    q1=q1//5
    w=w*5
    e=e+1

while w<0.5*q:
    q1=q1//2
    w=w*2
    e = e + 1

while w!=q:
    w=w+1
    e = e + 1

print(e)","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k = map(int, input().split())
a = list(map(int, input().split()))

for i in range(n):
    if (not k) or (a[i] >= 0):
        break
    k -= 1
    a[i] *= -1

if k % 2:
    a[i] *= -1

s = sum(a)

print(s)","0.0"
"5895fc4e-b515-464a-a0e2-697d86bf8783","a = list(map(int, input().split("" "")))
b = a[0]
a.pop(0)
q=max(a)
w=min(a)
for i in range(len(a)):
    if a[i]==q:
        a[i]=w
print(*a)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","n = int(input())
if 1<=n<=9:
    print(10+9*n)","0.0"
"39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b","a=int(input())
b = bin(a)[2:]
c=''
for i in range(1,6):
    
    for j in range(len(b)):
        if i==1:
            if b[j]=='0':
                c+='#### '
            if b[j]=='1':
                c+='   # '
       
        elif i==2:
            if b[j]=='0':
                c+='#  # '
            if b[j]=='1':
                c+=' # # '
        elif i==3:
            if b[j]=='0':
                c+='#  # '
            if b[j]=='1':
                c+='#  # '
        elif i==4:
            if b[j]=='0':
                c+='#  # '
            if b[j]=='1':
                c+='   # '
        elif i==5:
            if b[j]=='0':
                c+='#### '
            if b[j]=='1':
                c+='   # '
    c=c+'
'
print(c)
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
s=10
for i in range(k):
    if s<=99:
        s+=9
    if s<=999 and s>100:
        s+=90
    if s<=9999 and s>1000:
        s+=900
    if s<=99999 and s>10000:
        s+=9000
print(s)
","0.0"
"0f42de72-e8d1-4f41-8797-90a6cd184af9","x,y,z=map(int,input().split())
print(x*3+5*y+12*z)
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","def sss(ch):
    s=0
    for i in range(len(str(ch))):
        s+=int(str(ch)[i])
    return s
a=int(input())
a1=10
if a>=6000:
    a1=2230003
    a-=6000
elif a>=8000:
    a1=9010000
    a-=2000
while a>0:
    a1+=9
    if sss(a1)==10:
        a-=1
print(a1)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = int(input())
l = 0
a = 18
if k>=100:
    l = 99
    a = 1422
while l<k:
    a += 1
    if a%3==0:
        a+=1
    s = 0
    for i in range(len(str(a))):
       s += int(str(a)[i])
       if s>10:
            break
    if s==10:
        l+=1
print(a)","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n=int(input())
d=1
c=0
while n>d:
    c+=1
    d=d*5
d=d//5
c=c-1
if d*2==n:
    if d**4==n:
        print(c+2)
    else:
        print(c+1)
else:
    if d*2+1==n:
        print(c+2)
    elif d*4+1==n:
        print(c+3)
    elif d*4+3:
        print(c+4)
    else:
        print(c+n-d)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
s=10
for i in range(k):
    if s<=99:
        s+=9
    if s<=999 and s>99:
        s+=90
    if s<=9999 and s>999:
        s+=900
    if s<=99999 and s>9999:
        s+=9000
print(s)
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = int(input())
l = 0
a = 18
while l<k:
    a += 1
    if a%3==0:
        a+=1
    s = 0
    for i in range(len(str(a))):
       s += int(str(a)[i])
       if s>10:
            break
    if s==10:
        l+=1
print(a)","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","n,m,a = map(int,input().split())
print(((n//a+1)*(m//a+1)))
","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","from itertools import *
n=int(input())
kol=0
for i in product('0123456789', repeat=n):
    if ''.join(sorted(i))==''.join(i):
        kol+=1
print(kol)","0.0"
"e16baab9-5d32-479d-877e-04518a247380","n, r = map(int, input().split())
d = list(map(int, input().split()))
left, right = 0, 0
ans = 0
while left <= right:
    if d[right] - d[left] <= r:
        right += 1
    else:
        ans += n - right
        left += 1
    if right == n:
        break
print(ans)
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","def sum(n):
    s = 0
    while n > 0:
        s += n % 10
        n //= 10
    return s

k = int(input())
cnt = 0
for i in range(19, 11*10**6, 9):
    if sum(i) == 10:
        cnt += 1
        if cnt == k:
            print(i)
            break","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","def sum(n):
    s = 0
    while n > 0:
        s += n % 10
        n //= 10
    return s

k = int(input())
cnt = 0
for i in range(19, 11*10**6, 9):
    if sum(i) == 10:
        cnt += 1
        if cnt == k:
            print(i)
            break","0.0"
"e02095cd-3f62-4005-a067-a9da53d342bb","n = int(input())

a = [int(s) for s in input().split()]
b = [int(s) for s in input().split()]

counter = 0
sum_a = 0
sum_b = 0

for i in range(n):
    if sum_a == sum_b and a[i] == b[i]:
        counter += a[i]
    sum_a += a[i]
    sum_b += b[i]

print(counter)","0.0"
"e16baab9-5d32-479d-877e-04518a247380","n,w=map(int,input().split())
a=list(map(int,input().split()))
h=[]
for i in range(1,len(a)):
    b=a[i]-a[i-1]
    h.append(b)
l=0
d=0
r=0
s=0
k=0
while r<len(h) or s>w:
    if l==r==len(h):
        break
    if s>w:
        k+=(len(h)-r+1)
        s-=h[l]
        l+=1
    elif s<=w:
        s+=h[r]
        r+=1
    if l==r==len(h):
        break
print(k)","0.0"
"aeb122ea-bb7f-44ee-93c8-65ead3d4f5f3","n,k=map(int,input().split())
k=240-k
a=0
t=0
for i in range(1,n+1):
    t=t+5*i
    if t>=k:
        break
    a+=1
print(a)","0.0"
"aeb122ea-bb7f-44ee-93c8-65ead3d4f5f3","n,k=map(int,input().split())
k=240-k
a=0
t=0
for i in range(1,n+1):
    t=t+5*i
    if t>k:
        break
    a+=1
print(a)","0.0"
"39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b","x01=""####""
x02=""#  #""
x11=""   #""
x12="" # #""
x13=""#  #""
x14=""   #""
x15=""   #""

n=int(input())
n2=list(bin(n)[2:])

s1=""""
for i in n2:
    if i=='1':
        s1+=x11+' '
    else:
        s1+=x01+' '

s2=""""
for i in n2:
    if i=='1':
        s2+=x12+' '
    else:
        s2+=x02+' '

s3=""""
for i in n2:
    if i=='1':
        s3+=x13+' '
    else:
        s3+=x02+' '

s4=""""
for i in n2:
    if i=='1':
        s4+=x14+' '
    else:
        s4+=x02+' '

s5=""""
for i in n2:
    if i=='1':
        s5+=x15+' '
    else:
        s5+=x01+' '        

print(s1)
print(s2)
print(s3)
print(s4)
print(s5.rstrip())","0.0"
"39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b","x01=""####""
x02=""#  #""
x11=""   #""
x12="" # #""
x13=""#  #""
x14=""   #""
x15=""   #""

n=int(input())
n2=list(bin(n)[2:])

s1=""""
for i in n2:
    if i=='1':
        s1+=x11+' '
    else:
        s1+=x01+' '

s2=""""
for i in n2:
    if i=='1':
        s2+=x12+' '
    else:
        s2+=x02+' '

s3=""""
for i in n2:
    if i=='1':
        s3+=x13+' '
    else:
        s3+=x02+' '

s4=""""
for i in n2:
    if i=='1':
        s4+=x14+' '
    else:
        s4+=x02+' '

s5=""""
for i in n2:
    if i=='1':
        s5+=x15+' '
    else:
        s5+=x01+' '        

print(s1)
print(s2)
print(s3)
print(s4)
print(s5)","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","n, m, a=map(int, input().split())
from math import  *
print(ceil(m/a)*ceil(n/a))","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
p=0
for i in range(19, 1111111112, 9):
    if sum( map(int,str(i)))==10:
        p+=1
    if p==k:
        print(i)
        break
    ","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
p=0
for i in range(19, 1111111112, 9):
    if sum( map(int,str(i)))==10:
        p+=1
    if p==k:
        print(i)
        break
    ","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
    s=input()
    if (s[0]=='p' or s[0]=='P') and (s[1]=='Y' or s[1]=='y') and (s[2]=='T' or s[2]=='t') and (s[3]=='H' or s[3]=='h') and (s[4]=='O' or s[4]=='o') and (s[5]=='N' or s[5]=='n'):
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range (t):
    s=input()
    if (s[0]=='P' or s[0]=='p') and (s[1]=='Y' or s[1]=='y') and (s[2]=='T' or s[2]=='t') and (s[3]=='H' or s[3]=='h') and (s[4]=='O' or s[4]=='o') and (s[5]=='N' or s[5]=='n'):
        print('YES')
    else:
        print('NO')","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
	s=input()
	if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and  (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):
		print('YES')
	else:
		print(""NO"")","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range (t):
    s=input()
    if (s[0]=='p'or s[0]=='P')and (s[1]=='y' or s[1]=='Y'):
        (s[2]=='t' or s[2]=='T')and (s[3]=='h' or s[3]=='H')
        (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N')
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range (t):
    s=input()
    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y'):
        (s[2]=='t' or s[2]=='T')and(s[3]=='h' or s[3]=='H')
        (s[4]=='o' or s[4]=='O')and(s[5]=='n' or s[5]=='N')
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
    s=input()
    if (s[0]=='p' or s[0]=='P')and(s[1]=='Y' or s[1]=='y')and(s[2]=='T' or s[2]=='t')and(s[3]=='H' or s[3]=='h') and(s[4]=='O' or s[4]=='o') and(s[5]=='N' or s[5]=='n'):
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range (t):
    s=input()
    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y'):
        (s[2]=='t' or s[2]=='T')and(s[3]=='h' or s[3]=='H')
        (s[4]=='o' or s[4]=='O')and(s[5]=='n' or s[5]=='N')
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range (t):
    s=input()
    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y'):
        (s[2]=='t' or s[2]=='T')and(s[3]=='h' or s[3]=='H')
        (s[4]=='o' or s[4]=='O')and(s[5]=='n' or s[5]=='N')
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
    s=input()
    if (s[0]=='p'or s[0]=='P')and(s[1]=='y' or s[1]=='Y')and(s[2]=='t'or s[2]=='T')and(s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O')and(s[5]=='n'or s[5]=='N'):
        print('YES')
    else:
        print('NO')
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
    s=input()
    if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):
        print('YES')
    else:
         print('NO')
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
x=19
for i in range(k-1):
    s=0
    x+=9
    xs=str(x)
    for i in range(len(xs)):
        s+=int(xs[i])
    if s!=10:
        x+=9
print(x)
","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
    s=input()
    if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):
        print('YES')
    else:
         print('NO')
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print(kk,kk%n)
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=s*d
kk=min(s//nl,m,p//np)
if kk%n==0:
      print(kk,n)
else:
     print(kk,kk%n)
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print(kk,kk%n)
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
r=min(s//n,m,p//np)
if r%n==0:
    print(r,n)
else:
    print(r,r%n)
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print(kk,kk%n)
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print(kk,kk%n)","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print (kk,kk%n)
         
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
	print(kk,n)
else:
	print(kk,kk%n)","0.0"
"15f19bc8-7be3-4a44-a7b1-fc7505badaed","t=int(input())
for i in range(t):
    s=input()
    if (s[0]=='p' or s[0]=='P') and (s[1]=='y' or s[1]=='Y') and (s[2]=='t' or s[2]=='T') and (s[3]=='h' or s[3]=='H') and (s[4]=='o' or s[4]=='O') and (s[5]=='n' or s[5]=='N'):
        print('YES')
    else:
         print('NO')
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print(kk,kk%n)
","0.0"
"0024e95a-bf71-4dac-a246-626b5821e403","n1,p1,m1,t1,s1=map(int,input().split())
n2,p2,m2,t2,s2=map(int,input().split())
a1=p1+t1*m1+s1
b1=a1*n1
a2=p2+t2*m2+s2
b2=a2*n2    
if b1<b2:
    print(""Python"",b1)
elif b2<b1:
    print(""Pascal"",b2)
elif b1==b2:
    print(""Draw"",b1)
","0.0"
"36d58b20-7fe1-452b-ac10-e1ed680aa6b3","n,k,t,c,d,p,nl,np=map(int,input().split())
s=k*t
m=c*d
kk=min(s//nl,m,p//np)
if kk%n==0:
    print(kk,n)
else:
    print(kk,kk%n)
","0.0"
